"","HHID","Year","Householdsize","FCS","Numberofdiffererentcropsproducedbythehousehold","Sexofhouseholdhead","Ageofthehouseholdhead","Educationlevelofthehouseholdhead","Totalcroppedarea","DDS","Numberofhouseholdproductionbynutritionalgroup","Foodexpenditure","Nonfoodexpenditure","Incomes","Region","Numberofdifferentnonagriculturalincomesources","Proportionoffoodconsumedinpreviousoneweekfromhouseholdsownproduction","Simpsonsindex","CaloriesbyHH","HeadAgricultureDecision","Agriculturalincomes","NonAgriculturalincomes","Propertyincomes","Investments","Transfers"
"3299","3101000401","2010",10,69,4,"Male",47,17,4.5,9,3,730.877752586718,151.525491415241,8492.50460642549,"Northern",2,0.2173913043,0.6863905325,52099.9,"1",842.510377621576,0,7498.34236083203,151.651867971884,0
"3300","3101000401","2012",14,65,6,"Male",48,16,7.5,10,4,781.798431969497,171.138484729807,7899.26771054246,"Northern",1,0.35,0.744140625,98190.7,"1",6170.1483052413,0,1596.11022027799,0,133.009185023166
"3301","3101000404","2009",6,61,3,"Male",37,34,4,9,3,359.7,231.65,762,"Northern",0,0.1363636364,0.4177777778,93880.64,"1",641.992907747641,0,0,0,0
"3302","3101000404","2010",7,72,4,"Female",31,16,5,8,3,169.09183278865,122.164004755129,513.931330349162,"Northern",0,0.2222222222,0.6913580247,36572.5,"1",311.728839719983,0,0,0,202.202490629178
"3303","3101000404","2012",7,78,2,"Female",34,14,4,10,2,2541.8055257927,183.257099365251,657.656525947875,"Northern",1,0.4,0.375,137511,"1",657.656525947875,0,0,0,0
"3304","3101000406","2009",10,73.5,3,"Male",54,17,2,10,2,653.2,241.8,1640,"Northern",0,0.3913043478,0.625,103441.74,"1",572.907056782672,0,808.809962516713,0,0
"3305","3101000406","2010",11,72,3,"Male",56,34,602,10,3,1163.16982734435,231.269098657123,29319.3611412309,"Northern",1,0.28,0.4567474048,93350,"1",1011.01245314589,0,4044.04981258357,24264.2988755014,0
"3306","3101000406","2012",11,79.5,2,"Male",57,36,2,10,1,1287.23333505753,227.519600381293,23054.9254040154,"Northern",1,0.4814814815,0.5,127783,"1",2660.18370046331,0,17734.5580030888,2660.18370046331,0
"3307","3101000410","2009",8,61,3,"Female",58,15,2,7,2,49,23.8,1030,"Northern",0,0.5,0.5714285714,109520.760018692,"1",446.530500139435,0,0,0,421.255188810788
"3308","3101000410","2010",8,69,2,"Female",59,15,1.5,8,2,193.988014447368,72.2031393621691,604.07994075467,"Northern",1,0.0714285714,0.5,92365.3,"1",345.429254824846,0,5.89757264335103,0,252.753113286473
"3309","3101000410","2012",8,51.5,3,"Female",59,NA,2.25,8,3,192.419954333513,39.9766494986293,2586.28970878378,"Northern",0,0.1428571429,0.4444444444,101390.8,"1",369.469958397683,0,0,0,2216.8197503861
"3310","3103000601","2009",3,42,2,"Female",44,NA,0,7,2,41.5,52.8,1130,"Northern",0,0.3,NA,26362.4,"1",926.761415383734,0,0,0,25.2753113286473
"3311","3103000601","2010",4,55.5,1,"Female",45,NA,0,9,1,100.258734936968,55.6478104419051,294.878632167552,"Northern",0,0.2222222222,NA,41197.5,"1",294.878632167552,0,0,0,0
"3312","3103000601","2012",4,43.5,4,"Female",46,NA,0,8,4,158.945976102683,34.1390241559459,886.727900154438,"Northern",0,0.2727272727,NA,45946.8,"1",665.045925115829,0,0,0,221.68197503861
"3313","3103000602","2009",7,89,2,"Male",53,34,7.8,11,2,508.2,165.4,2376,"Northern",0,0.347826087,0.1975308642,214682.32,"1",586.387222824617,0,1061.56307580319,0,353.854358601062
"3314","3103000602","2010",8,88,3,"Male",54,34,2.41,9,2,508.749891526789,92.1285097929194,2569.65665174581,"Northern",3,0,0.5712323391,104588.3,"1",682.433405873477,0,1887.22324587233,0,0
"3315","3103000602","2012",8,100,3,"Male",54,34,2.4300000072,12,3,504.769857162914,115.274627020077,1263.58725772007,"Northern",0,0.1176470588,0.6299852676,150236,"1",886.727900154438,0,376.859357565636,0,0
"3316","3103000603","2009",6,51,3,"Female",56,NA,2.26,7,2,216,82.6,300,"Northern",0,0.25,0.5,74791.8,"1",252.753113286473,0,0,0,0
"3317","3103000603","2010",7,48.5,6,"Female",56,NA,3,9,3,266.022651734013,59.4812326600833,286.453528391336,"Northern",0,0.0714285714,0.5138888889,59164.6,"1",227.477801957826,0,0,0,58.9757264335103
"3318","3103000603","2012",7,37,3,"Female",57,NA,1.5,5,3,53.2036740092663,45.9620628246717,428.585151741312,"Northern",0,0.3333333333,0.625,29655,"1",428.585151741312,0,0,0,0
"3319","3103000604","2009",3,55.5,4,"Male",33,NA,4.4500000477,7,4,107.1,47.1,377,"Northern",0,0.4166666667,0.6516148078,75887.64,"1",317.626412363334,0,0,0,0
"3320","3103000604","2010",3,66,3,"Male",35,NA,4.34,8,3,115.550298290799,69.0015999272071,301.618715188524,"Northern",0,0.3333333333,0.1757381157,33657.8,"1",301.618715188524,0,0,0,0
"3321","3103000604","2012",4,79,8,"Male",35,NA,4.0599999428,9,7,207.494328636139,42.415151224054,1263.58725772007,"Northern",0,0.5263157895,0.7165248487,45158.5,"1",1263.58725772007,0,0,0,0
"3322","3103000606","2009",7,97,2,"Male",73,23,0,9,2,387.75,152.85,2580,"Northern",0,0.0714285714,NA,109210.260648499,"1",168.502075524315,0,572.907056782672,0,1432.26764195668
"3323","3103000606","2010",7,113.5,3,"Male",73,34,2.65,10,2,433.008208578609,153.379014246008,4381.0539636322,"Northern",0,0.3,0.504865917,91214.7,"1",1263.76556643236,0,2485.40561398365,0,631.882783216182
"3324","3103000606","2012",7,77.5,2,"Male",73,23,2.5,11,2,176.90221608081,62.2187409941698,1897.5977063305,"Northern",0,0.3125,0.5,85994.8,"1",821.701187476446,0,189.168618699614,0,886.727900154438
"3325","3103000607","2009",2,0.5,4,"Male",28,16,12.0000001907,1,3,20.4,171.9,327,"Northern",0,0,0.0949999986,11858,"1",224.950270824961,0,50.5506226572946,0,0
"3326","3103000607","2010",3,NA,2,"Male",29,17,1.67,NA,2,0,137.666195703366,395.979877482141,"Northern",0,NA,0.5,NA,"1",337.004151048631,0,0,58.9757264335103,0
"3327","3103000607","2012",3,13,1,"Male",30,16,1.6300000511,4,1,169.660604896216,126.210937788648,761.108114299226,"Northern",0,0.1428571429,0,6130,"1",701.992920955597,0,0,0,59.1151933436292
"3328","3103000609","2009",6,68.5,6,"Male",62,21,0,7,4,92.8,81.8,1365,"Northern",0,0.125,0.5,78912.54,"1",534.994089789701,0,0,0,615.032575663751
"3329","3103000609","2010",7,75.5,3,"Male",62,21,14.43,7,3,185.015278925698,27.5079638293445,2615.99472251499,"Northern",0,0.2727272727,0,95081.8,"1",1853.52283076747,0,0,0,762.471891747527
"3330","3103000609","2012",7,53,4,"Male",63,21,12.1000003815,7,4,436.713490826061,35.0257520561003,1619.01735769865,"Northern",0,0.2666666667,NA,109637.4,"1",1360.38838682027,0,0,0,258.628970878378
"3331","3103000701","2009",8,43,4,"Male",41,12,5.87,7,3,141.9,27.3,400,"Northern",0,0.3,0.6087896592,35924,"1",337.004151048631,0,0,0,0
"3332","3103000701","2010",8,39,4,"Male",42,13,4.5,7,3,108.051955929967,29.1508590657065,1538.423949537,"Northern",0,0.4666666667,0.7346938776,53949,"1",1474.39316083776,0,64.0307886992398,0,0
"3333","3103000701","2012",8,37,3,"Male",43,14,6.8099999428,7,3,116.38303689527,35.9124799562548,960.621891833975,"Northern",0,0.3076923077,0.4613640228,26569.9,"1",747.80719579691,0,212.814696037065,0,0
"3334","3103000702","2009",8,57,5,"Male",61,16,20,6,4,106.4,557.75,1528,"Northern",0,0.5,0,96780,"1",933.501498404707,0,0,0,353.854358601062
"3335","3103000702","2010",8,48,5,"Male",62,16,9,6,3,28.8981059524201,458.157143350613,417.04263692268,"Northern",0,0.5454545455,0.64,29013.9,"1",391.767325594033,0,0,0,25.2753113286473
"3336","3103000702","2012",8,38,5,"Male",63,16,7,5,4,60.3529177042615,402.722254653474,613.320130940153,"Northern",0,0.4,NA,35332.7,"1",539.426139260617,0,0,0,73.8939916795365
"3337","3103000703","2009",6,64,4,"Male",41,12,1.9,8,3,174.6,35.2,271,"Northern",0,0.5294117647,0.64,137245.08,"1",228.320312335447,0,0,0,0
"3338","3103000703","2010",6,50,3,"Male",42,13,2.4,7,3,78.9853479020228,30.1618715188524,665.583198321045,"Northern",0,0.2857142857,0,50699.3,"1",463.380707691867,0,202.202490629178,0,0
"3339","3103000703","2012",6,36,4,"Male",43,NA,4.3799999952,4,3,179.562399781274,25.4195331377606,568.983735932431,"Northern",0,0.0909090909,0.5421288608,48834,"1",568.983735932431,0,0,0,0
"3340","3103000708","2009",10,35,5,"Female",64,NA,1.44,6,3,48.95,27.6,355,"Northern",0,0.3333333333,0.6605082098,74777.08,"1",261.178217062689,0,37.9129669929709,0,0
"3341","3103000708","2010",10,39.5,3,"Female",66,NA,5,7,3,87.9580834236926,20.2202490629178,690.858509649693,"Northern",0,0.2666666667,0.6111111111,40413,"1",631.882783216182,0,0,0,58.9757264335103
"3342","3103000708","2012",10,37,2,"Female",67,NA,5.5500000715,5,1,11.5274627020077,21.8726215371428,277.841408715057,"Northern",0,0.6666666667,0.3625420082,71821.5,"1",184.734979198841,0,93.106429516216,0,0
"3343","3103000709","2009",4,79,8,"Male",40,14,9.5300001717,7,4,114.1,26.9,1500,"Northern",0,0.5,0.8301572381,86781,"1",1263.76556643236,0,0,0,0
"3344","3103000709","2010",6,55,4,"Male",45,14,8.62,7,3,71.9503862488826,16.2183247692153,674.008302097261,"Northern",0,0.7142857143,0.7487066715,22563.9,"1",674.008302097261,0,0,0,0
"3345","3103000709","2012",6,66,3,"Male",46,16,6.3800001144,7,3,29.9270666302123,28.8925507466988,273.407769214285,"Northern",0,0.6,0.4795550299,125962,"1",273.407769214285,0,0,0,0
"3346","3103000802","2009",3,43,7,"Male",27,16,2.0899999973,8,5,282.1,34.3,1392,"Northern",1,0.2307692308,0.8203125,32542.7,"1",751.519256838446,0,370.704566153494,50.5506226572946,0
"3347","3103000802","2010",3,4,4,"Male",28,16,2.72,1,3,0,24.3485499132636,909.911207831302,"Northern",0,1,0.714124038,NA,"1",488.656019020514,0,202.202490629178,50.5506226572946,168.502075524315
"3348","3103000802","2012",4,52.5,4,"Male",29,31,3,10,3,292.380051578006,30.6660065470077,691.647762120462,"Northern",0,0.3,0.6953125,55130,"1",554.204937596524,0,106.407348018533,31.0354765054053,0
"3349","3103000803","2009",6,84,4,"Male",35,31,0.14,9,3,709.2,302.05,1840,"Northern",0,0.16,0.48,87040.92,"1",1440.6927457329,0,0,101.101245314589,8.42510377621577
"3350","3103000803","2010",8,63,4,"Male",36,34,0.13,10,3,622.783671137869,208.268565348054,6369.37845481912,"Northern",1,0.0909090909,0.7222222222,54240,"1",674.008302097261,0,5392.06641677809,303.303735943767,0
"3351","3103000803","2012",9,62.5,1,"Male",37,31,1,11,1,1105.67579750091,243.000391638156,1123.18867352896,"Northern",0,0.1538461538,NA,155519.9,"1",591.151933436292,0,532.036740092663,0,0
"3352","3103000804","2009",4,42,9,"Male",42,13,4.86,6,5,65.45,50.9,450,"Northern",0,0.4545454545,0.8462811532,47156,"1",370.704566153494,0,0,8.42510377621577,0
"3353","3103000804","2010",5,48,5,"Male",43,13,4.02,8,4,231.184847619361,43.1365313342247,417.04263692268,"Northern",0,0.3333333333,0.7203108472,70540,"1",353.854358601062,0,0,63.1882783216182,0
"3354","3103000804","2012",5,42.5,4,"Male",44,13,4.1300000548,7,3,128.575545522394,39.6810735319111,1043.97431444849,"Northern",1,0.2,0.7121944421,34704.2,"1",738.939916795365,0,305.034397653127,0,0
"3355","3103000805","2009",7,37.5,7,"Male",30,15,1.5,7,4,276,146.675,370,"Northern",0,0.2666666667,0.7407407407,48897.6,"1",311.728839719983,0,0,0,0
"3356","3103000805","2010",7,42,8,"Male",31,15,1.5,8,4,85.2620502153035,109.273595977518,754.046787971311,"Northern",1,0.3,0,37601.7,"1",505.506226572946,0,202.202490629178,46.3380707691867,0
"3357","3103000805","2012",8,31,4,"Male",30,15,1.3700000048,5,4,81.2833908474902,100.643616667529,683.519423035713,"Northern",0,0.1818181818,0.394267145,62020,"1",683.519423035713,0,0,0,0
"3358","3103000807","2009",12,59,10,"Male",58,NA,8.5,7,6,69,306.95,1167,"Northern",0,0.3846153846,0.8344888889,111779.1,"1",968.886934264813,0,0,14.3226764195668,0
"3359","3103000807","2010",18,120,8,"Male",60,NA,4.85,11,5,1104.69960713741,245.549649557808,2038.03260346659,"Northern",0,0.3181818182,0.8592361435,159375,"1",1310.10363720155,0,727.928966265042,0,0
"3360","3103000807","2012",18,68,3,"Male",60,13,8.6200000048,10,2,1221.09821250434,252.569663560656,738.939916795365,"Northern",0,0.32,0.6360778811,107821.4,"1",738.939916795365,0,0,0,0
"3361","3103000809","2009",8,42.5,9,"Male",56,12,3.490000006,6,6,263.2,231.25,1250,"Northern",0,0.4666666667,0.8665351742,206127.7,"1",1053.13797202697,0,0,0,0
"3362","3103000809","2010",8,30.5,5,"Male",57,13,1.91,5,4,52.362019969181,180.044467697731,893.061000278871,"Northern",1,0.5833333333,0.75,141369.9,"1",893.061000278871,0,0,0,0
"3363","3103000809","2012",8,55.5,5,"Male",58,13,2.859999992,9,4,496.567624086486,163.822979553532,1108.40987519305,"Northern",0,0.3636363636,0.6744409183,84042.7,"1",1019.7370851776,0,88.6727900154438,0,0
"3364","3103000811","2009",10,81.5,11,"Male",81,NA,11.0500000811,9,8,621.6,359.5,3576.8,"Northern",0,0.4583333333,0.8686781564,159116.8,"1",2572.60543806748,0,440.885680609371,0,0
"3365","3103000811","2010",11,82,5,"Male",82,NA,19.5,9,4,568.273249705753,247.445297907457,1895.64834964855,"Northern",0,0.1578947368,0.7654320988,64654.7,"1",1895.64834964855,0,0,0,0
"3366","3103000811","2012",11,55,4,"Male",82,NA,17.5,8,3,552.727057762933,241.485564808725,1256.19785855212,"Northern",0,0.2352941176,0.6527777778,165781.7,"1",1256.19785855212,0,0,0,0
"3367","3103000901","2009",4,38,6,"Male",71,NA,40.05,5,5,7.875,7.025,424,"Northern",0,0.5,0.7771664477,33173,"1",306.673777454254,0,0,0,50.5506226572946
"3368","3103000901","2010",5,44.5,5,"Male",71,NA,3.03,5,4,73.7196580418879,12.3427770321561,176.927179300531,"Northern",0,0.4,0,37242.5,"1",176.927179300531,0,0,0,0
"3369","3103000901","2012",5,36,2,"Male",71,NA,4,4,1,26.3801550295945,21.5770455704247,532.036740092663,"Northern",0,0.3333333333,0,24810,"1",406.416954237451,0,0,0,125.619785855212
"3370","3103000902","2009",5,59.5,4,"Male",28,32,1.9499999881,6,3,148.8,529.25,693.5,"Northern",0,0.3571428571,0.6527777778,108072.29,"1",584.280946880563,0,0,0,0
"3371","3103000902","2010",6,49.5,4,"Male",30,32,2.29,6,3,118.541210131356,450.069043725446,356.381889733927,"Northern",0,0.1666666667,0.72,64038,"1",356.381889733927,0,0,0,0
"3372","3103000902","2012",6,40,3,"Male",30,32,2.0600000024,5,3,105.963984068455,395.48064346888,1132.0559525305,"Northern",1,0.0769230769,0.6657521719,27846.8,"1",990.17948850579,0,141.87646402471,0,0
"3373","3103000903","2009",10,60,8,"Male",36,16,4.53,9,4,178.5,115.4,949,"Northern",0,0.4705882353,0.8099615687,81205.58,"1",699.283613425908,0,100.258734936968,0,0
"3374","3103000903","2010",10,66.5,5,"Male",37,17,3.14,8,4,283.588993107423,166.143046466975,1966.41922136876,"Northern",0,0.375,0.7258925828,101962.5,"1",1743.99648167666,0,202.202490629178,0,20.2202490629178
"3375","3103000903","2012",11,32.5,6,"Male",39,16,4.7400000989,6,3,202.173961235212,90.076775857355,2617.32518528918,"Northern",0,0.25,0.73715499,50515,"1",1518.52152901448,0,1067.7681797693,31.0354765054053,0
"3376","3103000904","2009",9,63.5,8,"Male",37,15,2.5,8,4,64,9.3,560,"Northern",0,0.625,0.8096,53318.86,"1",471.805811468083,0,0,0,0
"3377","3103000904","2010",9,57.5,4,"Male",38,15,4,8,3,206.246540441762,15.0388102405451,286.453528391336,"Northern",0,0.2666666667,NA,71757.5,"1",202.202490629178,0,84.2510377621576,0,0
"3378","3103000904","2012",10,49,3,"Male",39,15,3,7,3,240.524942916891,21.5770455704247,875.643801402508,"Northern",0,0.1333333333,0.6530612245,41328.7,"1",432.279851325289,0,443.363950077219,0,0
"3379","3103000906","2009",5,56.5,5,"Male",28,14,4,9,3,75.05,60.45,478,"Northern",0,0.3684210526,0.7361111111,62520.98,"1",316.783901985713,0,0,0,85.9360585174008
"3380","3103000906","2010",6,37,1,"Male",29,14,3,6,1,70.6444951635692,45.7061879859705,480.230915244299,"Northern",0,0.25,0,35926.1,"1",429.680292587004,0,50.5506226572946,0,0
"3381","3103000906","2012",6,69,2,"Male",30,13,1,8,1,228.184646306409,53.2406210051061,812.833908474902,"Northern",0,0.1764705882,NA,38089,"1",812.833908474902,0,0,0,0
"3382","3103000907","2009",5,62.5,4,"Female",62,NA,2.06,7,3,63.7,15.1,589,"Northern",0,0.3571428571,0.7048276778,101546.34,"1",263.705748195553,0,181.98224156626,0,50.5506226572946
"3383","3103000907","2010",5,35,3,"Female",62,NA,2,4,1,1.51651867971884,6.31882783216182,210.627594405394,"Northern",0,0.6,0.625,44857.5,"1",210.627594405394,0,0,0,0
"3384","3103000907","2012",5,86,3,"Female",65,NA,2.75,8,2,56.1963806722875,13.079236527278,247.544872126447,"Northern",1,0.4615384615,0.6111111111,34049.7,"1",158.872082111004,0,88.6727900154438,0,0
"3385","3103000908","2009",5,73,5,"Male",30,17,2,8,4,138.6,63.4,1266,"Northern",0,0.5454545455,0.6446280992,111194.08,"1",807.12494176147,0,259.493196307446,0,0
"3386","3103000908","2010",6,76,3,"Male",31,17,0.25,6,3,347.324903174495,43.0522802964626,1377.50446741128,"Northern",0,0.2,0.625,40915.8,"1",821.447618181037,0,454.955603915651,0,101.101245314589
"3387","3103000908","2012",6,66,5,"Male",35,17,2.5,8,3,303.852093786254,39.5702325443918,1321.22457123011,"Northern",0,0.2941176471,0.7218934911,75985.4,"1",1019.7370851776,0,301.487486052509,0,0
"3388","3103000909","2009",11,66.5,6,"Female",53,NA,3.64,8,5,175.5,10.6,486,"Northern",0,0.5,0.7491742634,94212.42,"1",117.951452867021,0,291.508590657065,0,0
"3389","3103000909","2010",12,73,4,"Male",54,17,8.91,8,2,333.634109538144,13.3116639664209,1093.57847015281,"Northern",0,0.3888888889,0.716197772,69208.5,"1",850.935481397792,0,242.642988755014,0,0
"3390","3103000909","2012",12,65,4,"Male",54,17,8.8299999237,8,4,174.094244396988,16.5522541362162,1699.56180862934,"Northern",0,0.5882352941,0.7217754213,124218.75,"1",1596.11022027799,0,103.451588351351,0,0
"3391","3103000910","2009",7,56,10,"Male",43,14,7.2399998283,8,7,49.6,39.6,260,"Northern",0,0.6875,0.8420926501,88711,"1",219.05269818161,0,0,0,0
"3392","3103000910","2010",7,57.5,4,"Male",44,14,7.83,8,3,163.025758069775,23.6324160922852,1853.52283076747,"Northern",0,0.4666666667,0.7051622732,44449.8,"1",1853.52283076747,0,0,0,0
"3393","3103000910","2012",7,60,5,"Male",45,14,6.1000000983,9,4,73.1550517627412,37.6120417648841,1381.81764440733,"Northern",0,0.7,0.7706494227,62994.8,"1",1330.09185023166,0,0,51.7257941756756,0
"3394","3103001001","2009",5,72,7,"Male",26,51,4,9,4,454.825,229.1,610,"Northern",0,0.3043478261,0.725,63103.95,"1",505.506226572946,8.42510377621577,0,0,0
"3395","3103001001","2010",5,43.5,5,"Male",27,51,1.5,8,3,159.992720710337,199.422206383027,532.466558656836,"Northern",1,0.3529411765,0.7218934911,67312.1,"1",532.466558656836,0,0,0,0
"3396","3103001001","2012",7,86,2,"Male",28,36,0,10,2,579.144159788368,176.606640114092,388.682396234362,"Northern",1,0.48,NA,107901.9,"1",388.682396234362,0,0,0,0
"3403","3103001004","2009",7,34.5,4,"Male",61,14,2.6500000334,5,2,43,3,360,"Northern",0,0.3,0.4385780795,53813.46,"1",303.303735943767,0,0,0,0
"3404","3103001004","2010",7,45.5,5,"Male",62,14,1.65,8,3,291.613904454268,27.6343403859877,956.249278600489,"Northern",1,0.3333333333,0.6616709184,43939,"1",547.631745454025,0,408.617533146465,0,0
"3405","3103001004","2012",7,63,2,"Male",63,16,7.75,10,2,433.240473217123,4.02722254653474,295.575966718146,"Northern",0,0.2380952381,0.32,30680,"1",295.575966718146,0,0,0,0
"3409","3103001006","2009",4,46.5,4,"Male",24,13,1.23,7,3,377.3,55.3,665,"Northern",0,0.0769230769,0.6874269317,53829.96,"1",560.269401118348,0,0,0,0
"3410","3103001006","2010",5,50.5,5,"Male",27,13,1.23,5,4,239.694202433338,56.7851994516943,871.998240838332,"Northern",1,0.25,0.7755102041,38664.9,"1",863.573137062116,0,8.42510377621577,0,0
"3411","3103001006","2012",5,43,4,"Male",28,13,1.5500000119,9,3,381.736361016486,56.8244796015636,1013.82556584324,"Northern",1,0.0555555556,0.716735253,57374.1,"1",871.949101818531,0,141.87646402471,0,0
"3412","3103001007","2009",5,55.5,6,"Female",26,12,0,9,3,140.125,39,719,"Northern",0,0.4210526316,0.756291875,37107.36,"1",285.611018013714,0,269.603320838904,0,50.5506226572946
"3413","3103001007","2010",5,68,5,"Female",27,12,6.35,8,4,273.73162168925,39.1767325594033,764.15691250277,"Northern",0,0.2352941176,0.6917593087,81884.9,"1",696.756082293044,0,67.4008302097261,0,0
"3414","3103001007","2012",6,63,5,"Female",29,NA,3.75,6,3,66.5045925115829,61.701483052413,1817.7921953166,"Northern",0,0.7368421053,0.7916666667,49607.1,"1",923.674895994207,0,0,0,894.117299322392
"3415","3103001008","2009",6,45.5,7,"Male",38,32,4.23,7,3,210.7,95.75,763,"Northern",1,0.2,0.8013908943,68421.96,"1",221.580229314475,0,421.255188810788,0,0
"3416","3103001008","2010",7,53.5,2,"Male",39,32,1,9,2,302.292723490622,68.1590895495855,644.520438880506,"Northern",1,0.1,0.5,48877.3,"1",267.07578970604,0,377.444649174466,0,0
"3417","3103001008","2012",7,52.5,4,"Male",40,32,1,8,3,409.612869377591,77.2376948030356,2758.4627093971,"Northern",2,0.3,0.72,89349.8,"1",484.005645500964,0,2274.45706389613,0,0
"3418","3103001010","2009",3,39,6,"Male",78,12,6.28,7,4,91.8,5.4,160,"Northern",0,0,0,21848.46,"1",109.526349090805,0,0,0,25.2753113286473
"3419","3103001010","2010",4,65.5,4,"Female",76,NA,6.48,7,3,6.06607471887535,3.49641806712954,471.805811468083,"Northern",0,0.3333333333,0.625,16182.5,"0",278.02842461512,0,0,0,193.777386852963
"3420","3103001010","2012",4,53.5,2,"Female",79,NA,7,8,2,0,1.40398584191119,1108.40987519305,"Northern",0,1,0.4444444444,29235,"0",665.045925115829,0,0,0,443.363950077219
"3421","3103001011","2009",13,53,7,"Male",57,14,4.45,7,4,272.4,87,1332,"Northern",0,0.2307692308,0.7980545437,111676.9,"1",909.911207831303,0,212.312615160637,0,0
"3422","3103001011","2010",13,42,4,"Male",58,17,2.74,7,3,254.775138192765,60.7028727076346,648.732990768614,"Northern",1,0.2142857143,0.6860245727,58174.8,"1",486.970998265271,0,161.761992503343,0,0
"3423","3103001011","2012",14,73.5,4,"Male",59,16,3.810000062,9,3,400.13596494469,81.5050728225288,1554.72958493745,"Northern",0,0.4285714286,0.7222222222,97551,"1",979.095389753859,0,575.63419518359,0,0
"3424","3103001201","2009",4,64,5,"Female",42,11,8.9499999046,6,4,74.2,50,15245,"Northern",0,0.3571428571,0.5760822998,67355.9,"1",12844.0707068409,0,0,0,0
"3425","3103001201","2010",5,64,2,"Female",43,12,3.01,6,2,214.840146293502,72.0346372866448,393.452346349276,"Northern",0,0.1666666667,0.4444444444,44052.8,"1",393.452346349276,0,0,0,0
"3426","3103001201","2012",6,75.5,3,"Female",43,12,3.0399999619,8,3,298.716461364526,41.1589533655019,1392.16280324247,"Northern",0,0.2666666667,0.6509381224,91540,"1",1214.81722321158,0,177.345580030888,0,0
"3430","3103001203","2009",4,60,4,"Male",62,22,5.02,9,2,274.5,323.3,1341,"Northern",0,0.4666666667,0.58,137754.05,"1",704.338675691638,0,337.004151048631,0,88.4635896502655
"3431","3103001203","2010",4,55.5,2,"Male",63,22,3.51,10,1,659.51712360217,50.6769992139378,1979.8993874107,"Northern",1,0.1764705882,0.4444444444,97191.5,"1",1659.74544391451,0,0,0,320.153943496199
"3432","3103001203","2012",4,78,2,"Male",64,22,0.8399999738,11,2,742.93019234606,57.9328894767566,677.238433742952,"Northern",1,0.1,0,130010.9,"1",640.291437903184,0,0,0,36.9469958397683
"3433","3103001207","2009",6,58,8,"Female",45,NA,0,8,5,317.05,138.8,2120,"Northern",0,0.2352941176,NA,109377.3,"1",1765.0592411172,0,0,0,21.0627594405394
"3434","3103001207","2010",9,50.5,5,"Female",46,NA,4.43,9,3,597.087104620411,134.001275560712,918.336311607518,"Northern",0,0.1052631579,0.6534755233,135125.6,"1",918.336311607518,0,0,0,0
"3435","3103001207","2012",11,66.5,4,"Female",46,NA,4.4399999976,9,4,635.488328444014,103.340747363832,1019.7370851776,"Northern",0,0.3,0.2897846109,79487,"1",628.098929276061,0,391.638155901544,0,0
"3436","3103001209","2009",14,59,5,"Male",63,16,10.7600002289,7,4,63.25,108.5,1810,"Northern",0,0.6363636364,0.515243602,199570.5,"1",1390.1421230756,0,0,0,134.801660419452
"3437","3103001209","2010",14,75,6,"Male",64,16,17.02,6,4,44.8215520894679,68.0327129929423,1348.01660419452,"Northern",0,0.5,0.8116377667,154372.5,"1",1348.01660419452,0,0,0,0
"3438","3103001209","2012",14,49,3,"Male",66,16,17.9300003648,7,3,63.4010448610423,213.331953978822,1847.34979198841,"Northern",0,0.4545454545,0.4369278963,115922.5,"1",1847.34979198841,0,0,0,0
"3439","3103001210","2009",9,40.5,6,"Male",67,16,7.58,8,3,198.25,67.5,4260,"Northern",0,0.3076923077,0.6905337001,126702,"1",1718.72117034802,0,1870.3730383199,0,0
"3440","3103001210","2010",9,61,4,"Male",69,16,7.37,6,2,97.3099486152921,51.7301371859648,990.792204082974,"Northern",0,0.4545454545,0.6541718728,62443.75,"1",842.510377621576,0,50.5506226572946,0,97.7312038041029
"3441","3103001210","2012",10,59,5,"Male",70,17,10,7,4,176.90221608081,34.9518580644208,480.310945916987,"Northern",0,0.4285714286,0,122265.5,"1",369.469958397683,0,0,0,110.840987519305
"3442","3103001211","2009",6,37,2,"Male",30,15,1.79,8,2,134.25,27.2,510,"Northern",1,0.2857142857,0.2820191406,45966.88,"1",337.004151048631,0,92.6761415383734,0,0
"3443","3103001211","2010",6,78,1,"Male",31,15,1.81,9,1,459.420908917046,45.453434872684,800.384858740498,"Northern",0,0.3157894737,0,111344.7,"1",800.384858740498,0,0,0,0
"3444","3103001211","2012",6,90.5,5,"Male",32,14,3.1899999976,9,5,784.42166867412,45.3709108912354,713.077019707527,"Northern",0,0.5,0.7759960543,182970.5,"1",325.133563389961,0,387.943456317567,0,0
"3445","3111000105","2009",10,70.5,3,"Female",39,NA,0,9,2,726.512,687,1070,"Northern",0,0.125,NA,133941.14,"1",421.255188810788,0,58.9757264335103,0,421.255188810788
"3446","3111000105","2010",15,100,8,"Female",39,NA,0,10,4,2030.450010068,729.445484944761,11982.8565988362,"Northern",1,0.12,NA,243072.75,"1",842.510377621576,0,11140.3462212146,0,0
"3447","3111000105","2012",17,52,2,"Female",40,NA,1,7,2,354.691160061775,414.028035380443,443.363950077219,"Northern",0,0.25,0.5,178240,"1",295.575966718146,0,147.787983359073,0,0
"3448","3111000106","2009",8,60.5,9,"Male",47,17,10.36,9,4,362.1,91.3,312,"Northern",1,0.1764705882,0.7124652807,55514.66,"1",10.1101245314589,10.1101245314589,242.642988755014,0,0
